tweet_id,date,comment
1.44778E+18, 2021-10-12T04:25:54.000Z,0
1.44778E+18, 2021-10-12T04:25:35.000Z,0
1.44778E+18, 2021-10-12T04:25:26.000Z,0
1.44778E+18, 2021-10-12T04:25:13.000Z,0
1.44778E+18, 2021-10-12T04:24:44.000Z,0
1.44778E+18, 2021-10-12T04:24:37.000Z,0
1.44778E+18, 2021-10-12T04:24:27.000Z,0
1.44778E+18, 2021-10-12T04:23:56.000Z,0
1.44778E+18, 2021-10-12T04:23:52.000Z,0
1.44778E+18, 2021-10-12T04:23:45.000Z,0
1.44778E+18, 2021-10-12T04:23:13.000Z,0
1.44778E+18, 2021-10-12T04:23:10.000Z,0
1.44778E+18, 2021-10-12T04:23:08.000Z,0
1.44778E+18, 2021-10-12T04:23:01.000Z,0
1.44778E+18, 2021-10-12T04:22:50.000Z,0
1.44778E+18, 2021-10-12T04:22:50.000Z,0
1.44778E+18, 2021-10-12T04:22:13.000Z,0
1.44778E+18, 2021-10-12T04:21:55.000Z,0
1.44778E+18, 2021-10-12T04:20:43.000Z,0
1.44778E+18, 2021-10-12T04:20:15.000Z,0
1.44778E+18, 2021-10-12T04:19:03.000Z,0
1.44778E+18, 2021-10-12T04:18:54.000Z,0
1.44778E+18, 2021-10-12T04:17:27.000Z,0
1.44778E+18, 2021-10-12T04:15:57.000Z,0
1.44778E+18, 2021-10-12T04:13:51.000Z,0
1.44778E+18, 2021-10-12T04:13:14.000Z,0
1.44778E+18, 2021-10-12T04:12:46.000Z,0
1.44778E+18, 2021-10-12T04:12:39.000Z,0
1.44778E+18, 2021-10-12T04:12:06.000Z,0
1.44778E+18, 2021-10-12T04:11:47.000Z,0
1.44778E+18, 2021-10-12T04:10:58.000Z,0
1.44778E+18, 2021-10-12T04:10:53.000Z,0
1.44778E+18, 2021-10-12T04:10:07.000Z,0
1.44778E+18, 2021-10-12T04:09:16.000Z,0
1.44778E+18, 2021-10-12T04:08:28.000Z,0
1.44778E+18, 2021-10-12T04:08:12.000Z,0
1.44778E+18, 2021-10-12T04:07:40.000Z,0
1.44778E+18, 2021-10-12T04:07:20.000Z,0
1.44778E+18, 2021-10-12T04:06:38.000Z,0
1.44778E+18, 2021-10-12T04:05:45.000Z,0
1.44778E+18, 2021-10-12T04:05:26.000Z,0
1.44778E+18, 2021-10-12T04:05:21.000Z,0
1.44778E+18, 2021-10-12T04:04:49.000Z,0
1.44778E+18, 2021-10-12T04:04:08.000Z,0
1.44778E+18, 2021-10-12T04:04:04.000Z,0
1.44777E+18, 2021-10-12T04:03:24.000Z,0
1.44777E+18, 2021-10-12T04:03:15.000Z,0
1.44777E+18, 2021-10-12T04:02:25.000Z,0
1.44777E+18, 2021-10-12T04:02:24.000Z,0
1.44777E+18, 2021-10-12T04:02:17.000Z,0
1.44777E+18, 2021-10-12T04:01:20.000Z,0
1.44777E+18, 2021-10-12T04:00:59.000Z,0
1.44777E+18, 2021-10-12T04:00:42.000Z,0
1.44777E+18, 2021-10-12T03:58:50.000Z,0
1.44777E+18, 2021-10-12T03:58:27.000Z,0
1.44777E+18, 2021-10-12T03:58:20.000Z,0
1.44777E+18, 2021-10-12T03:58:10.000Z,0
1.44777E+18, 2021-10-12T03:58:00.000Z,0
1.44777E+18, 2021-10-12T03:55:41.000Z,0
1.44777E+18, 2021-10-12T03:55:35.000Z,0
1.44777E+18, 2021-10-12T03:53:45.000Z,0
1.44777E+18, 2021-10-12T03:53:35.000Z,0
1.44777E+18, 2021-10-12T03:53:30.000Z,0
1.44777E+18, 2021-10-12T03:53:05.000Z,0
1.44777E+18, 2021-10-12T03:52:21.000Z,0
1.44777E+18, 2021-10-12T03:52:11.000Z,0
1.44777E+18, 2021-10-12T03:51:38.000Z,0
1.44777E+18, 2021-10-12T03:50:59.000Z,0
1.44777E+18, 2021-10-12T03:50:31.000Z,0
1.44777E+18, 2021-10-12T03:50:19.000Z,0
1.44777E+18, 2021-10-12T03:49:59.000Z,0
1.44777E+18, 2021-10-12T03:49:53.000Z,0
1.44777E+18, 2021-10-12T03:49:34.000Z,0
1.44777E+18, 2021-10-12T03:49:26.000Z,0
1.44777E+18, 2021-10-12T03:49:03.000Z,0
1.44777E+18, 2021-10-12T03:48:58.000Z,0
1.44777E+18, 2021-10-12T03:48:56.000Z,0
1.44777E+18, 2021-10-12T03:48:44.000Z,0
1.44777E+18, 2021-10-12T03:48:09.000Z,0
1.44777E+18, 2021-10-12T03:47:54.000Z,0
1.44777E+18, 2021-10-12T03:47:40.000Z,0
1.44777E+18, 2021-10-12T03:47:16.000Z,0
1.44777E+18, 2021-10-12T03:47:05.000Z,0
1.44777E+18, 2021-10-12T03:46:55.000Z,0
1.44777E+18, 2021-10-12T03:46:44.000Z,0
1.44777E+18, 2021-10-12T03:46:32.000Z,0
1.44777E+18, 2021-10-12T03:46:25.000Z,0
1.44777E+18, 2021-10-12T03:46:18.000Z,0
1.44777E+18, 2021-10-12T03:46:12.000Z,0
1.44777E+18, 2021-10-12T03:46:05.000Z,0
1.44777E+18, 2021-10-12T03:46:00.000Z,0
1.44777E+18, 2021-10-12T03:45:55.000Z,0
1.44777E+18, 2021-10-12T03:45:42.000Z,0
1.44777E+18, 2021-10-12T03:45:31.000Z,0
1.44777E+18, 2021-10-12T03:45:07.000Z,0
1.44777E+18, 2021-10-12T03:44:43.000Z,0
1.44777E+18, 2021-10-12T03:44:41.000Z,0
1.44777E+18, 2021-10-12T03:44:15.000Z,0
1.44777E+18, 2021-10-12T03:44:14.000Z,0
1.44777E+18, 2021-10-12T03:44:04.000Z,0
1.44777E+18, 2021-10-12T03:43:58.000Z,0
1.44777E+18, 2021-10-12T03:43:51.000Z,0
1.44777E+18, 2021-10-12T03:43:36.000Z,0
1.44777E+18, 2021-10-12T03:42:49.000Z,0
1.44777E+18, 2021-10-12T03:42:46.000Z,0
1.44777E+18, 2021-10-12T03:42:45.000Z,0
1.44777E+18, 2021-10-12T03:42:43.000Z,0
1.44777E+18, 2021-10-12T03:42:43.000Z,0
1.44777E+18, 2021-10-12T03:42:41.000Z,0
1.44777E+18, 2021-10-12T03:42:38.000Z,0
1.44777E+18, 2021-10-12T03:41:55.000Z,0
1.44777E+18, 2021-10-12T03:41:37.000Z,0
1.44777E+18, 2021-10-12T03:41:31.000Z,0
1.44777E+18, 2021-10-12T03:41:29.000Z,0
1.44777E+18, 2021-10-12T03:41:21.000Z,0
1.44777E+18, 2021-10-12T03:41:19.000Z,0
1.44777E+18, 2021-10-12T03:41:16.000Z,0
1.44777E+18, 2021-10-12T03:41:12.000Z,0
1.44777E+18, 2021-10-12T03:41:04.000Z,0
1.44777E+18, 2021-10-12T03:41:04.000Z,0
1.44777E+18, 2021-10-12T03:40:52.000Z,0
1.44777E+18, 2021-10-12T03:40:29.000Z,0
1.44777E+18, 2021-10-12T03:40:04.000Z,0
1.44777E+18, 2021-10-12T03:39:27.000Z,0
1.44777E+18, 2021-10-12T03:39:14.000Z,0
1.44777E+18, 2021-10-12T03:38:58.000Z,0
1.44777E+18, 2021-10-12T03:38:57.000Z,0
1.44777E+18, 2021-10-12T03:38:35.000Z,0
1.44777E+18, 2021-10-12T03:38:34.000Z,0
1.44777E+18, 2021-10-12T03:38:05.000Z,0
1.44777E+18, 2021-10-12T03:37:38.000Z,0
1.44777E+18, 2021-10-12T03:37:29.000Z,0
1.44777E+18, 2021-10-12T03:37:19.000Z,0
1.44777E+18, 2021-10-12T03:37:06.000Z,0
1.44777E+18, 2021-10-12T03:37:04.000Z,0
1.44777E+18, 2021-10-12T03:37:03.000Z,0
1.44777E+18, 2021-10-12T03:36:34.000Z,0
1.44777E+18, 2021-10-12T03:36:09.000Z,0
1.44777E+18, 2021-10-12T03:36:03.000Z,0
1.44777E+18, 2021-10-12T03:35:13.000Z,0
1.44777E+18, 2021-10-12T03:34:54.000Z,0
1.44777E+18, 2021-10-12T03:32:54.000Z,0
1.44777E+18, 2021-10-12T03:32:54.000Z,0
1.44777E+18, 2021-10-12T03:32:41.000Z,0
1.44777E+18, 2021-10-12T03:32:36.000Z,0
1.44777E+18, 2021-10-12T03:31:47.000Z,0
1.44777E+18, 2021-10-12T03:31:46.000Z,0
1.44777E+18, 2021-10-12T03:31:43.000Z,0
1.44777E+18, 2021-10-12T03:31:12.000Z,0
1.44777E+18, 2021-10-12T03:30:39.000Z,0
1.44777E+18, 2021-10-12T03:30:38.000Z,0
1.44777E+18, 2021-10-12T03:30:21.000Z,0
1.44777E+18, 2021-10-12T03:30:11.000Z,0
1.44777E+18, 2021-10-12T03:29:44.000Z,0
1.44777E+18, 2021-10-12T03:29:40.000Z,0
1.44777E+18, 2021-10-12T03:28:50.000Z,0
1.44777E+18, 2021-10-12T03:28:44.000Z,0
1.44777E+18, 2021-10-12T03:28:43.000Z,0
1.44777E+18, 2021-10-12T03:28:01.000Z,0
1.44777E+18, 2021-10-12T03:27:57.000Z,0
1.44777E+18, 2021-10-12T03:27:50.000Z,0
1.44777E+18, 2021-10-12T03:27:42.000Z,0
1.44777E+18, 2021-10-12T03:27:40.000Z,0
1.44777E+18, 2021-10-12T03:27:30.000Z,0
1.44777E+18, 2021-10-12T03:26:54.000Z,0
1.44777E+18, 2021-10-12T03:26:38.000Z,0
1.44777E+18, 2021-10-12T03:26:28.000Z,0
1.44777E+18, 2021-10-12T03:25:58.000Z,0
1.44777E+18, 2021-10-12T03:25:51.000Z,0
1.44777E+18, 2021-10-12T03:25:09.000Z,0
1.44777E+18, 2021-10-12T03:25:08.000Z,0
1.44777E+18, 2021-10-12T03:24:43.000Z,0
1.44777E+18, 2021-10-12T03:24:42.000Z,0
1.44776E+18, 2021-10-12T03:23:50.000Z,0
1.44776E+18, 2021-10-12T03:23:50.000Z,0
1.44776E+18, 2021-10-12T03:23:37.000Z,0
1.44776E+18, 2021-10-12T03:23:19.000Z,0
1.44776E+18, 2021-10-12T03:22:17.000Z,0
1.44776E+18, 2021-10-12T03:21:33.000Z,0
1.44776E+18, 2021-10-12T03:20:22.000Z,0
1.44776E+18, 2021-10-12T03:20:12.000Z,0
1.44776E+18, 2021-10-12T03:19:16.000Z,0
1.44776E+18, 2021-10-12T03:18:17.000Z,0
1.44776E+18, 2021-10-12T03:18:01.000Z,0
1.44776E+18, 2021-10-12T03:17:56.000Z,0
1.44776E+18, 2021-10-12T03:17:04.000Z,0
1.44776E+18, 2021-10-12T03:16:34.000Z,0
1.44776E+18, 2021-10-12T03:16:00.000Z,0
1.44776E+18, 2021-10-12T03:15:55.000Z,0
1.44776E+18, 2021-10-12T03:15:44.000Z,0
1.44776E+18, 2021-10-12T03:14:53.000Z,0
1.44776E+18, 2021-10-12T03:14:31.000Z,0
1.44776E+18, 2021-10-12T03:14:13.000Z,0
1.44776E+18, 2021-10-12T03:13:29.000Z,0
1.44776E+18, 2021-10-12T03:13:24.000Z,0
1.44776E+18, 2021-10-12T03:12:34.000Z,0
1.44776E+18, 2021-10-12T03:12:24.000Z,0
1.44776E+18, 2021-10-12T03:12:17.000Z,0
1.44776E+18, 2021-10-12T03:11:41.000Z,0
1.44776E+18, 2021-10-12T03:11:30.000Z,0
1.44776E+18, 2021-10-12T03:11:16.000Z,0
1.44776E+18, 2021-10-12T03:10:02.000Z,0
1.44776E+18, 2021-10-12T03:09:53.000Z,0
1.44776E+18, 2021-10-12T03:09:36.000Z,0
1.44776E+18, 2021-10-12T03:09:31.000Z,0
1.44776E+18, 2021-10-12T03:09:04.000Z,0
1.44776E+18, 2021-10-12T03:09:00.000Z,0
1.44776E+18, 2021-10-12T03:08:36.000Z,0
1.44776E+18, 2021-10-12T03:08:26.000Z,0
1.44776E+18, 2021-10-12T03:08:09.000Z,0
1.44776E+18, 2021-10-12T03:07:58.000Z,0
1.44776E+18, 2021-10-12T03:07:52.000Z,0
1.44776E+18, 2021-10-12T03:07:48.000Z,0
1.44776E+18, 2021-10-12T03:07:40.000Z,0
1.44776E+18, 2021-10-12T03:07:34.000Z,0
1.44776E+18, 2021-10-12T03:07:14.000Z,0
1.44776E+18, 2021-10-12T03:06:30.000Z,0
1.44776E+18, 2021-10-12T03:06:18.000Z,0
1.44776E+18, 2021-10-12T03:05:58.000Z,0
1.44776E+18, 2021-10-12T03:05:56.000Z,0
1.44776E+18, 2021-10-12T03:05:27.000Z,0
1.44776E+18, 2021-10-12T03:05:23.000Z,0
1.44776E+18, 2021-10-12T03:04:34.000Z,0
1.44776E+18, 2021-10-12T03:04:25.000Z,0
1.44776E+18, 2021-10-12T03:03:42.000Z,0
1.44776E+18, 2021-10-12T03:03:39.000Z,0
1.44776E+18, 2021-10-12T03:03:18.000Z,0
1.44776E+18, 2021-10-12T03:03:17.000Z,0
1.44776E+18, 2021-10-12T03:02:43.000Z,0
1.44776E+18, 2021-10-12T03:02:14.000Z,0
1.44776E+18, 2021-10-12T03:01:58.000Z,0
1.44776E+18, 2021-10-12T03:01:49.000Z,0
1.44776E+18, 2021-10-12T03:01:09.000Z,0
1.44776E+18, 2021-10-12T03:00:42.000Z,0
1.44776E+18, 2021-10-12T03:00:29.000Z,0
1.44776E+18, 2021-10-12T03:00:16.000Z,0
1.44776E+18, 2021-10-12T02:59:15.000Z,0
1.44776E+18, 2021-10-12T02:58:56.000Z,0
1.44776E+18, 2021-10-12T02:58:20.000Z,0
1.44776E+18, 2021-10-12T02:58:01.000Z,0
1.44776E+18, 2021-10-12T02:57:49.000Z,0
1.44776E+18, 2021-10-12T02:57:09.000Z,0
1.44776E+18, 2021-10-12T02:56:50.000Z,0
1.44776E+18, 2021-10-12T02:56:16.000Z,0
1.44776E+18, 2021-10-12T02:55:13.000Z,0
1.44776E+18, 2021-10-12T02:54:43.000Z,0
1.44776E+18, 2021-10-12T02:54:31.000Z,0
1.44776E+18, 2021-10-12T02:53:38.000Z,0
1.44776E+18, 2021-10-12T02:52:54.000Z,0
1.44776E+18, 2021-10-12T02:52:31.000Z,0
1.44776E+18, 2021-10-12T02:52:28.000Z,0
1.44776E+18, 2021-10-12T02:52:02.000Z,0
1.44776E+18, 2021-10-12T02:50:57.000Z,0
1.44776E+18, 2021-10-12T02:49:52.000Z,0
1.44776E+18, 2021-10-12T02:49:12.000Z,0
1.44776E+18, 2021-10-12T02:49:12.000Z,0
1.44776E+18, 2021-10-12T02:48:54.000Z,0
1.44776E+18, 2021-10-12T02:47:49.000Z,0
1.44776E+18, 2021-10-12T02:47:43.000Z,0
1.44776E+18, 2021-10-12T02:45:08.000Z,0
1.44776E+18, 2021-10-12T02:44:53.000Z,0
1.44775E+18, 2021-10-12T02:42:59.000Z,0
1.44775E+18, 2021-10-12T02:42:55.000Z,0
1.44775E+18, 2021-10-12T02:42:42.000Z,0
1.44775E+18, 2021-10-12T02:42:32.000Z,0
1.44775E+18, 2021-10-12T02:42:05.000Z,0
1.44775E+18, 2021-10-12T02:41:38.000Z,0
1.44775E+18, 2021-10-12T02:41:22.000Z,0
1.44775E+18, 2021-10-12T02:41:01.000Z,0
1.44775E+18, 2021-10-12T02:40:25.000Z,0
1.44775E+18, 2021-10-12T02:39:53.000Z,0
1.44775E+18, 2021-10-12T02:39:42.000Z,0
1.44775E+18, 2021-10-12T02:39:35.000Z,0
1.44775E+18, 2021-10-12T02:38:44.000Z,0
1.44775E+18, 2021-10-12T02:38:32.000Z,0
1.44775E+18, 2021-10-12T02:38:23.000Z,0
1.44775E+18, 2021-10-12T02:37:52.000Z,0
1.44775E+18, 2021-10-12T02:37:31.000Z,0
1.44775E+18, 2021-10-12T02:37:13.000Z,0
1.44775E+18, 2021-10-12T02:37:02.000Z,0
1.44775E+18, 2021-10-12T02:37:01.000Z,0
1.44775E+18, 2021-10-12T02:36:52.000Z,0
1.44775E+18, 2021-10-12T02:36:24.000Z,20
1.44775E+18, 2021-10-12T02:36:00.000Z,0
1.44775E+18, 2021-10-12T02:35:57.000Z,0
1.44775E+18, 2021-10-12T02:35:28.000Z,0
1.44775E+18, 2021-10-12T02:35:23.000Z,0
1.44775E+18, 2021-10-12T02:34:53.000Z,0
1.44775E+18, 2021-10-12T02:34:45.000Z,0
1.44775E+18, 2021-10-12T02:34:35.000Z,0
1.44775E+18, 2021-10-12T02:34:26.000Z,0
1.44775E+18, 2021-10-12T02:33:50.000Z,0
1.44775E+18, 2021-10-12T02:32:54.000Z,0
1.44775E+18, 2021-10-12T02:32:18.000Z,0
1.44775E+18, 2021-10-12T02:31:54.000Z,0
1.44775E+18, 2021-10-12T02:31:46.000Z,0
1.44775E+18, 2021-10-12T02:30:49.000Z,0
1.44775E+18, 2021-10-12T02:30:47.000Z,0
1.44775E+18, 2021-10-12T02:30:41.000Z,0
1.44775E+18, 2021-10-12T02:29:58.000Z,0
1.44775E+18, 2021-10-12T02:29:44.000Z,0
1.44775E+18, 2021-10-12T02:29:09.000Z,0
1.44775E+18, 2021-10-12T02:28:48.000Z,0
1.44775E+18, 2021-10-12T02:27:54.000Z,0
1.44775E+18, 2021-10-12T02:27:22.000Z,0
1.44775E+18, 2021-10-12T02:26:53.000Z,0
1.44775E+18, 2021-10-12T02:26:50.000Z,0
1.44775E+18, 2021-10-12T02:26:45.000Z,0
1.44775E+18, 2021-10-12T02:26:23.000Z,0
1.44775E+18, 2021-10-12T02:26:23.000Z,0
1.44775E+18, 2021-10-12T02:26:06.000Z,0
1.44775E+18, 2021-10-12T02:25:59.000Z,0
1.44775E+18, 2021-10-12T02:25:48.000Z,0
1.44775E+18, 2021-10-12T02:25:19.000Z,0
1.44775E+18, 2021-10-12T02:24:51.000Z,0
1.44775E+18, 2021-10-12T02:24:24.000Z,0
1.44775E+18, 2021-10-12T02:23:36.000Z,0
1.44775E+18, 2021-10-12T02:23:30.000Z,0
1.44775E+18, 2021-10-12T02:22:55.000Z,0
1.44775E+18, 2021-10-12T02:22:46.000Z,0
1.44775E+18, 2021-10-12T02:22:42.000Z,0
1.44775E+18, 2021-10-12T02:22:36.000Z,0
1.44775E+18, 2021-10-12T02:22:28.000Z,0
1.44775E+18, 2021-10-12T02:22:00.000Z,0
1.44775E+18, 2021-10-12T02:21:42.000Z,0
1.44775E+18, 2021-10-12T02:21:06.000Z,0
1.44775E+18, 2021-10-12T02:21:05.000Z,0
1.44775E+18, 2021-10-12T02:20:44.000Z,0
1.44775E+18, 2021-10-12T02:20:29.000Z,0
1.44775E+18, 2021-10-12T02:20:20.000Z,0
1.44775E+18, 2021-10-12T02:19:54.000Z,0
1.44775E+18, 2021-10-12T02:19:41.000Z,0
1.44775E+18, 2021-10-12T02:18:32.000Z,0
1.44775E+18, 2021-10-12T02:18:22.000Z,0
1.44775E+18, 2021-10-12T02:17:41.000Z,0
1.44775E+18, 2021-10-12T02:17:35.000Z,0
1.44775E+18, 2021-10-12T02:17:24.000Z,0
1.44775E+18, 2021-10-12T02:16:50.000Z,0
1.44775E+18, 2021-10-12T02:16:21.000Z,0
1.44775E+18, 2021-10-12T02:16:08.000Z,0
1.44775E+18, 2021-10-12T02:15:50.000Z,0
1.44775E+18, 2021-10-12T02:15:46.000Z,0
1.44775E+18, 2021-10-12T02:15:45.000Z,0
1.44775E+18, 2021-10-12T02:15:27.000Z,0
1.44775E+18, 2021-10-12T02:15:21.000Z,0
1.44775E+18, 2021-10-12T02:15:17.000Z,0
1.44775E+18, 2021-10-12T02:15:14.000Z,0
1.44775E+18, 2021-10-12T02:14:55.000Z,0
1.44775E+18, 2021-10-12T02:14:25.000Z,0
1.44775E+18, 2021-10-12T02:14:13.000Z,0
1.44775E+18, 2021-10-12T02:13:38.000Z,0
1.44775E+18, 2021-10-12T02:13:33.000Z,0
1.44775E+18, 2021-10-12T02:13:15.000Z,0
1.44775E+18, 2021-10-12T02:12:57.000Z,0
1.44775E+18, 2021-10-12T02:12:48.000Z,0
1.44775E+18, 2021-10-12T02:12:46.000Z,0
1.44775E+18, 2021-10-12T02:12:39.000Z,0
1.44775E+18, 2021-10-12T02:11:57.000Z,0
1.44775E+18, 2021-10-12T02:11:06.000Z,0
1.44775E+18, 2021-10-12T02:10:26.000Z,0
1.44775E+18, 2021-10-12T02:10:25.000Z,0
1.44775E+18, 2021-10-12T02:09:50.000Z,0
1.44775E+18, 2021-10-12T02:09:38.000Z,0
1.44775E+18, 2021-10-12T02:09:29.000Z,0
1.44775E+18, 2021-10-12T02:08:57.000Z,0
1.44775E+18, 2021-10-12T02:08:46.000Z,0
1.44775E+18, 2021-10-12T02:08:38.000Z,0
1.44775E+18, 2021-10-12T02:08:33.000Z,0
1.44775E+18, 2021-10-12T02:08:33.000Z,0
1.44775E+18, 2021-10-12T02:08:18.000Z,0
1.44775E+18, 2021-10-12T02:08:15.000Z,0
1.44775E+18, 2021-10-12T02:07:41.000Z,0
1.44775E+18, 2021-10-12T02:07:26.000Z,0
1.44775E+18, 2021-10-12T02:07:25.000Z,0
1.44775E+18, 2021-10-12T02:06:50.000Z,0
1.44775E+18, 2021-10-12T02:06:32.000Z,0
1.44775E+18, 2021-10-12T02:06:19.000Z,0
1.44775E+18, 2021-10-12T02:05:59.000Z,0
1.44775E+18, 2021-10-12T02:05:44.000Z,0
1.44775E+18, 2021-10-12T02:04:59.000Z,0
1.44775E+18, 2021-10-12T02:04:54.000Z,0
1.44775E+18, 2021-10-12T02:04:53.000Z,0
1.44775E+18, 2021-10-12T02:04:48.000Z,0
1.44774E+18, 2021-10-12T02:04:39.000Z,0
1.44774E+18, 2021-10-12T02:04:19.000Z,0
1.44774E+18, 2021-10-12T02:04:16.000Z,0
1.44774E+18, 2021-10-12T02:03:56.000Z,0
1.44774E+18, 2021-10-12T02:03:43.000Z,0
1.44774E+18, 2021-10-12T02:03:35.000Z,0
1.44774E+18, 2021-10-12T02:02:48.000Z,0
1.44774E+18, 2021-10-12T02:02:29.000Z,0
1.44774E+18, 2021-10-12T02:01:59.000Z,0
1.44774E+18, 2021-10-12T02:01:54.000Z,0
1.44774E+18, 2021-10-12T02:01:48.000Z,0
1.44774E+18, 2021-10-12T02:01:11.000Z,0
1.44774E+18, 2021-10-12T02:01:05.000Z,0
1.44774E+18, 2021-10-12T02:00:47.000Z,0
1.44774E+18, 2021-10-12T02:00:09.000Z,0
1.44774E+18, 2021-10-12T02:00:06.000Z,0
1.44774E+18, 2021-10-12T01:59:45.000Z,0
1.44774E+18, 2021-10-12T01:59:35.000Z,0
1.44774E+18, 2021-10-12T01:59:19.000Z,0
1.44774E+18, 2021-10-12T01:59:13.000Z,0
1.44774E+18, 2021-10-12T01:58:54.000Z,0
1.44774E+18, 2021-10-12T01:58:14.000Z,0
1.44774E+18, 2021-10-12T01:58:00.000Z,0
1.44774E+18, 2021-10-12T01:57:34.000Z,0
1.44774E+18, 2021-10-12T01:57:12.000Z,0
1.44774E+18, 2021-10-12T01:57:09.000Z,0
1.44774E+18, 2021-10-12T01:56:50.000Z,0
1.44774E+18, 2021-10-12T01:56:44.000Z,0
1.44774E+18, 2021-10-12T01:56:17.000Z,0
1.44774E+18, 2021-10-12T01:56:17.000Z,0
1.44774E+18, 2021-10-12T01:56:04.000Z,0
1.44774E+18, 2021-10-12T01:55:13.000Z,0
1.44774E+18, 2021-10-12T01:55:12.000Z,0
1.44774E+18, 2021-10-12T01:55:11.000Z,0
1.44774E+18, 2021-10-12T01:54:56.000Z,0
1.44774E+18, 2021-10-12T01:54:25.000Z,0
1.44774E+18, 2021-10-12T01:54:18.000Z,0
